Neighbourhood,Indicator,Year,Forecast,MAE,RMSE,Model
P.C. Hooftbuurt,Population| Age group |0 tot 15 year,2027,85.0,3.055555555555557,4.110735718596875,Drift
P.C. Hooftbuurt,Population| Age group |0 tot 15 year,2028,85.0,3.055555555555557,4.110735718596875,Drift
Papaverweg e.o.,Population| Age group |0 tot 15 year,2026,315.00000052154064,34.99999947845936,34.99999947845936,EXP
Papaverweg e.o.,Population| Age group |0 tot 15 year,2027,315.00000052154064,34.99999947845936,34.99999947845936,EXP
Papaverweg e.o.,Population| Age group |0 tot 15 year,2028,315.00000052154064,34.99999947845936,34.99999947845936,EXP
Paramariboplein e.o.,Population| Age group |0 tot 15 year,2026,509.99999925494194,21.666666865348816,29.58039894068564,EXP
Paramariboplein e.o.,Population| Age group |0 tot 15 year,2027,509.99999925494194,21.666666865348816,29.58039894068564,EXP
Paramariboplein e.o.,Population| Age group |0 tot 15 year,2028,509.99999925494194,21.666666865348816,29.58039894068564,EXP
Park Haagseweg,Population| Age group |0 tot 15 year,2026,138.8707303478118,5.001692080606233,5.001692653090247,EXP
Park Haagseweg,Population| Age group |0 tot 15 year,2027,138.8707303478118,5.001692080606233,5.001692653090247,EXP
Park Haagseweg,Population| Age group |0 tot 15 year,2028,138.8707303478118,5.001692080606233,5.001692653090247,EXP
Park de Meer,Population| Age group |0 tot 15 year,2026,199.40830200181233,4.999999925494194,4.999999925494195,EXP
Park de Meer,Population| Age group |0 tot 15 year,2027,199.40830200181233,4.999999925494194,4.999999925494195,EXP
Park de Meer,Population| Age group |0 tot 15 year,2028,199.40830200181233,4.999999925494194,4.999999925494195,EXP
Parooldriehoek,Population| Age group |0 tot 15 year,2026,35.00000022351742,9.991666716337201,12.237246762786688,EXP
Parooldriehoek,Population| Age group |0 tot 15 year,2027,35.00000022351742,9.991666716337201,12.237246762786688,EXP
Parooldriehoek,Population| Age group |0 tot 15 year,2028,35.00000022351742,9.991666716337201,12.237246762786688,EXP
Passeerdersgrachtbuurt,Population| Age group |0 tot 15 year,2026,50.00000014901161,3.5802325581395373,5.7893187004139826,EXP
Passeerdersgrachtbuurt,Population| Age group |0 tot 15 year,2027,50.00000014901161,3.5802325581395373,5.7893187004139826,EXP
Passeerdersgrachtbuurt,Population| Age group |0 tot 15 year,2028,50.00000014901161,3.5802325581395373,5.7893187004139826,EXP
Pieter van der Doesbuurt,Population| Age group |0 tot 15 year,2026,202.9999999999999,18.388888888888943,25.787773445167076,OLS
Pieter van der Doesbuurt,Population| Age group |0 tot 15 year,2027,196.71428571428558,18.388888888888943,25.787773445167076,OLS
Pieter van der Doesbuurt,Population| Age group |0 tot 15 year,2028,190.42857142857127,18.388888888888943,25.787773445167076,OLS
